order_id,order_date,customer_id,product_id,quantity,unit_price,discount,region,channel
ORD003824,2025-12-05,CUS00190,PRD0029,5,135.58,0.2,South,Wholesale
ORD003825,2024-10-07,CUS00108,PRD0036,5,777.48,0.1,South,Online
ORD003826,2024-04-11,CUS00010,PRD0046,46,979.11,0.05,North,Direct
ORD003827,2023-06-13,CUS00026,PRD0015,17,351.39,0.1,South,Wholesale
ORD003828,2023-03-22,CUS00199,PRD0021,21,495.44,0.15,North,Retail
ORD003829,2024-03-30,CUS00134,PRD0001,31,879.27,0.2,East,Online
ORD003830,2024-01-13,CUS00149,PRD0042,45,16.81,0.1,Central,Direct
ORD003831,2025-02-25,CUS00192,PRD0009,-1,613.31,0,Central,Retail
ORD003832,2023-11-05,CUS00167,PRD0045,31,486.46,0.05,North,Direct
ORD003833,2023-03-18,CUS00160,PRD0026,5,738.84,0.05,West,Retail
ORD003834,2022-09-05,CUS00123,PRD0028,31,611.26,0.05,South,Wholesale
ORD003835,2022-09-29,CUS00167,PRD0001,12,788.14,0.1,South,Retail
ORD003836,2025-11-10,CUS00158,PRD0048,18,480.86,0,Central,Retail
ORD003837,2023-04-26,CUS00112,PRD0004,16,442.77,0.05,East,Wholesale
ORD003838,2025-08-21,CUS00080,PRD0001,35,492.02,0,East,Wholesale
ORD003839,2022-11-15,CUS00172,PRD0011,36,658.87,0.1,North,Retail
ORD003840,2022-01-15,CUS00179,PRD0045,49,567.59,0.1,Central,Wholesale
ORD003841,2022-08-30,CUS00172,PRD0029,45,104.47,0,Central,Direct
ORD003842,2023-07-16,CUS00003,PRD0043,22,582.18,0.15,Central,Wholesale
ORD003843,2025-06-25,CUS00139,PRD0007,23,228.31,0.05,Central,Online
ORD003844,2025-07-27,CUS00035,PRD0013,21,890.62,0.1,East,Wholesale
ORD003845,,CUS00046,PRD0006,40,795.36,0,West,Online
ORD003846,2022-02-25,CUS00165,PRD0043,50,1075.11,0,South,Wholesale
ORD003847,2025-03-29,CUS00152,PRD0025,18,612.41,0.05,South,Online
ORD003848,2024-02-22,CUS00183,PRD0041,16,37.66,0.15,West,Direct
ORD003849,2022-12-21,CUS00199,PRD0038,-1,958.97,0.2,South,Wholesale
ORD003850,2025-03-10,CUS00065,PRD0015,25,271.51,0,North,Online
ORD003851,2025-05-31,CUS00174,PRD0041,49,34.97,0.05,North,Retail
ORD003852,2023-08-26,CUS00001,PRD0020,42,149.37,0.05,West,Direct
ORD003853,2023-07-08,CUS00105,PRD0044,48,204.42,0.05,South,Retail
ORD003854,2023-04-17,CUS00061,PRD0020,35,227.3,0.2,East,Retail
ORD003855,2024-02-20,CUS00112,PRD0031,48,733.29,0.2,Central,Wholesale
ORD003856,2023-08-13,CUS00045,PRD0047,28,66.14,0.1,East,Retail
ORD003857,2022-10-01,CUS00142,PRD0047,25,102.28,0.2,East,Wholesale
ORD003858,2022-02-14,CUS00148,PRD0002,14,659.53,0.1,East,Retail
ORD003859,2025-06-26,CUS00096,PRD0049,41,471.59,0.2,Central,Wholesale
ORD003860,2025-03-11,CUS00110,PRD0031,1,1001.1,0.05,Central,Direct
ORD003861,2022-07-16,CUS00121,PRD0019,21,655.6,0.2,West,Wholesale
ORD003862,2024-12-07,CUS00052,PRD0003,8,31.85,0.2,North,Online
ORD003863,2023-07-16,CUS00035,PRD0049,38,402.37,0.1,Central,Direct
ORD003864,2025-08-14,CUS00103,PRD0014,19,344.37,0.2,West,Direct
ORD003865,2025-04-01,CUS00067,PRD0028,35,609.99,0.2,West,Online
ORD003866,2024-06-06,CUS00150,PRD0027,30,409.33,0,North,Online
ORD003867,2022-02-23,CUS00195,PRD0017,6,387.12,0,South,Wholesale
ORD003868,2023-11-21,CUS00101,PRD0046,29,948.87,0,West,Wholesale
ORD003869,2025-08-29,CUS00087,PRD0027,21,341.61,0,North,Direct
ORD003870,2025-09-18,CUS00075,PRD0002,25,773.13,0.15,East,Retail
ORD003871,2025-06-04,CUS00164,PRD0014,14,223.78,0.1,West,Wholesale
ORD003872,2022-02-04,CUS00166,PRD0002,18,867.64,0.1,East,Direct
ORD003873,2024-09-19,CUS00088,PRD0027,37,448.67,0.05,East,Online
ORD003874,2022-12-31,CUS00144,PRD0009,48,690.41,0.1,West,Online
ORD003875,2022-12-10,CUS00085,PRD0031,35,994.25,0.2,West,Online
ORD003876,2022-04-25,CUS00175,PRD0020,9,267.76,0.1,South,Wholesale
ORD003877,2024-02-10,CUS00078,PRD0046,28,982.96,0.05,Central,Online
ORD003878,2024-11-25,CUS00166,PRD0041,49,26.73,0.05,East,Retail
ORD003879,2025-10-06,CUS00099,PRD0049,36,444.0,0,South,Wholesale
ORD003880,2022-02-14,CUS00198,PRD0033,2,408.81,0,North,Retail
ORD003881,2023-11-14,CUS00022,PRD0029,25,115.26,0.2,Central,Retail
ORD003882,2024-01-26,CUS00038,PRD0001,42,813.65,0.2,West,Direct
ORD003883,2022-04-10,CUS00056,PRD0023,49,845.55,0.15,West,Wholesale
ORD003884,,CUS00065,PRD0027,13,269.65,0.15,East,Wholesale
ORD003885,2024-11-07,CUS00200,PRD0014,17,287.7,0.15,Central,Direct
ORD003886,2022-08-03,CUS00138,PRD0048,16,450.44,0.05,North,Retail
ORD003887,2022-07-01,CUS00123,PRD0013,29,733.63,0.15,North,Direct
ORD003888,2023-07-28,CUS00092,PRD0015,29,414.11,0.1,West,Direct
ORD003889,2024-03-05,CUS00063,PRD0028,27,486.97,0.05,West,Direct
ORD003890,2025-06-11,CUS00142,PRD0035,3,590.28,0.2,Central,Direct
ORD003891,2025-06-09,CUS00070,PRD0032,32,293.59,0.1,East,Retail
ORD003892,2022-10-11,CUS00151,PRD0019,46,924.46,0.1,East,Retail
ORD003893,2023-05-07,CUS00122,PRD0029,17,130.97,0,West,Direct
ORD003894,2023-06-28,CUS00039,PRD0027,19,373.23,0,North,Direct
ORD003895,2025-05-07,CUS00114,PRD0027,6,350.46,0.1,East,Retail
ORD003896,2023-03-02,CUS00167,PRD0020,21,143.89,0.15,South,Online
ORD003897,2025-03-15,CUS00072,PRD0040,3,127.52,0,North,Direct
ORD003898,2022-11-04,CUS00062,PRD0024,47,856.71,0.2,East,Wholesale
ORD003899,2024-01-19,CUS00063,PRD0022,22,206.55,0.15,East,Retail
ORD003900,2024-05-30,CUS00009,PRD0013,9,1145.18,0.15,North,Online
ORD003901,2022-05-24,CUS00016,PRD0017,37,348.32,0,South,Wholesale
ORD003902,2024-05-13,CUS00020,PRD0038,43,1155.74,0.1,North,Direct
ORD003903,2022-07-28,CUS00175,PRD0021,6,820.87,0.2,East,Retail
ORD003904,2024-05-23,CUS00020,PRD0048,18,510.86,0.15,East,Wholesale
ORD003905,2025-08-09,CUS00196,PRD0031,6,-99.99,0.2,West,Direct
ORD003906,2025-04-10,CUS00106,PRD0043,47,543.85,0.15,West,Direct
ORD003907,2022-02-02,CUS00190,PRD0036,46,779.57,0.2,East,Retail
ORD003908,2024-02-07,CUS00005,PRD0024,39,860.4,0.2,Central,Online
ORD003909,2025-11-17,CUS00060,PRD0018,45,900.92,0.05,North,Retail
ORD003910,2023-08-09,CUS00005,PRD0037,32,563.19,0.15,East,Wholesale
ORD003911,2024-05-14,CUS00045,PRD0031,40,908.67,0.2,South,Online
ORD003912,2022-06-30,CUS00137,PRD0017,5,245.13,0.05,West,Direct
ORD003913,2023-05-14,CUS00055,PRD0003,20,33.19,0.15,Central,Online
ORD003914,2023-11-27,CUS00043,PRD0017,48,345.15,0.2,East,Direct
ORD003915,2023-01-20,CUS00084,PRD0020,9,254.36,0,Central,Wholesale
ORD003916,2023-04-08,CUS00130,PRD0019,48,538.29,0.05,West,Retail
ORD003917,2024-04-27,CUS00080,PRD0023,35,-99.99,0.15,West,Direct
ORD003918,2024-01-21,CUS00020,PRD0020,6,144.92,0.05,Central,Retail
ORD003919,2023-02-05,CUS00069,PRD0001,33,514.86,0.1,West,Wholesale
ORD003920,2025-06-27,CUS00135,PRD0035,23,829.76,0.05,Central,Wholesale
ORD003921,2025-02-01,CUS00155,PRD0041,8,21.85,0.15,East,Wholesale
ORD003922,2024-12-06,CUS00078,PRD0040,4,145.94,0.2,North,Retail
ORD003923,2024-11-28,CUS00029,PRD0036,22,819.99,0.1,West,Direct
ORD003924,2025-01-06,CUS00053,PRD0023,12,982.1,0.05,North,Retail
ORD003925,2025-01-26,CUS00184,PRD0020,37,207.09,0,North,Online
ORD003926,2024-02-28,CUS00049,PRD0013,5,1206.41,0.1,East,Retail
ORD003927,2022-11-18,CUS00027,PRD0046,12,782.34,0.1,Central,Wholesale
ORD003928,2025-04-18,CUS00189,PRD0037,16,479.77,0,North,Retail
ORD003929,2023-01-31,CUS00076,PRD0005,10,213.35,0.15,North,Online
ORD003930,2023-05-26,CUS00022,PRD0019,6,863.83,0.05,East,Wholesale
ORD003931,2023-10-19,CUS00058,PRD0024,4,725.34,0,North,Retail
ORD003932,2024-07-10,CUS00113,PRD0004,19,574.34,0,Central,Online
ORD003933,2024-04-14,CUS00093,PRD0043,4,963.4,0.2,Central,Wholesale
ORD003934,2024-04-13,CUS00190,PRD0043,21,996.3,0.15,West,Retail
ORD003935,2022-09-03,CUS00143,PRD0048,21,467.1,0.1,South,Online
ORD003936,2023-07-01,CUS00088,PRD0010,40,841.29,0.2,South,Online
ORD003937,2022-07-30,CUS00006,PRD0027,6,310.01,0.2,West,Online
ORD003938,2025-11-14,CUS00158,PRD0045,42,788.81,0.15,North,Online
ORD003939,2025-07-27,CUS00034,PRD0004,45,603.1,0.2,South,Wholesale
ORD003940,2025-01-01,CUS00037,PRD0009,8,680.63,0.15,West,Retail
ORD003941,2023-12-30,CUS00164,PRD0010,41,1018.7,0.15,West,Retail
ORD003942,2024-02-21,CUS00038,PRD0042,40,18.98,0.2,North,Retail
ORD003943,2022-01-08,CUS00003,PRD0041,37,23.92,0,East,Retail
ORD003944,2024-10-05,CUS00034,PRD0009,41,626.11,0.1,South,Direct
ORD003945,2022-03-04,CUS00012,PRD0004,11,539.51,0.05,West,Wholesale
ORD003946,2023-06-05,CUS00049,PRD0036,32,544.28,0.05,Central,Direct
ORD003947,2023-08-28,CUS00086,PRD0008,23,70.67,0,South,Online
ORD003948,2025-12-17,CUS00038,PRD0022,33,283.12,0,Central,Direct
ORD003949,2025-02-05,CUS00008,PRD0002,3,830.68,0.1,South,Retail
ORD003950,2024-09-04,CUS00068,PRD0017,23,234.6,0.1,West,Direct
ORD003951,2025-04-01,CUS00006,PRD0045,22,898.08,0,East,Online
ORD003952,2024-10-31,CUS00085,PRD0041,47,28.56,0.2,West,Direct
ORD003953,2024-03-07,CUS00085,PRD0045,3,558.19,0,East,Direct
ORD003954,2024-12-23,CUS00131,PRD0009,36,451.73,0.15,Central,Direct
ORD003955,2025-11-28,CUS00158,PRD0047,23,124.19,0.15,Central,Retail
ORD003956,2024-05-03,CUS00166,PRD0005,43,167.51,0,South,Retail
ORD003957,2023-02-01,CUS00143,PRD0038,6,571.69,0,West,Online
ORD003958,2025-09-24,CUS00193,PRD0018,38,771.21,0.1,West,Online
ORD003959,2024-11-08,CUS00005,PRD0049,1,398.52,0.05,South,Wholesale
ORD003960,2024-12-03,CUS00151,PRD0008,47,111.39,0.1,East,Retail
ORD003961,2023-08-17,CUS00079,PRD0036,46,470.52,0.2,North,Online
ORD003962,2024-01-11,CUS00060,PRD0017,37,346.61,0,East,Direct
ORD003963,2022-07-10,CUS00189,PRD0009,38,586.12,0.1,West,Direct
ORD003964,2023-03-29,CUS00033,PRD0014,37,289.69,0.1,West,Direct
ORD003965,2024-11-24,CUS00104,PRD0001,17,837.22,0.2,Central,Direct
ORD003966,2025-04-29,CUS00043,PRD0022,43,230.59,0.05,East,Retail
ORD003967,2022-01-04,CUS00195,PRD0011,11,782.58,0.2,North,Retail
ORD003968,2024-06-13,CUS00131,PRD0010,14,739.34,0,Central,Wholesale
ORD003969,2024-09-20,CUS00105,PRD0028,20,647.85,0.15,West,Online
ORD003970,2025-02-03,CUS00057,PRD0040,18,157.95,0.1,West,Wholesale
ORD003971,2024-08-30,CUS00086,PRD0047,21,82.91,0.2,South,Online
ORD003972,2024-09-05,CUS00083,PRD0015,13,301.07,0,East,Wholesale
ORD003973,2024-09-27,CUS00071,PRD0039,33,1003.69,0.2,Central,Direct
ORD003974,2025-12-16,CUS00163,PRD0018,44,554.4,0,East,Direct
ORD003975,2024-06-27,CUS00083,PRD0044,11,336.2,0.15,North,Online
ORD003976,2023-11-17,CUS00058,PRD0040,28,130.09,0.1,East,Direct
ORD003977,2025-08-06,CUS00112,PRD0023,5,-99.99,0.1,East,Online
ORD003978,2024-05-24,CUS00061,PRD0040,34,111.91,0.2,North,Online
ORD003979,2023-01-12,CUS00016,PRD0037,23,650.07,0.2,North,Direct
ORD003980,2025-03-24,CUS00122,PRD0013,6,1127.38,0.1,South,Retail
ORD003981,2025-01-13,CUS00191,PRD0018,34,586.01,0.1,South,Wholesale
ORD003982,2024-02-21,CUS00106,PRD0050,11,205.84,0.15,Central,Online
ORD003983,2024-06-11,CUS00168,PRD0037,50,536.91,0.1,North,Online
ORD003984,2022-01-17,CUS00053,PRD0041,3,36.01,0.1,South,Wholesale
ORD003985,2024-06-17,CUS00192,PRD0036,22,400.05,0.05,South,Wholesale
ORD003986,2022-08-02,CUS00089,PRD0034,48,212.33,0.15,East,Wholesale
ORD003987,2023-05-17,CUS00150,PRD0018,2,735.44,0.1,South,Direct
ORD003988,,CUS00192,PRD0003,28,41.45,0.15,West,Retail
ORD003989,2023-02-27,CUS00102,PRD0032,41,261.72,0.1,East,Online
ORD003990,2023-12-16,CUS00105,PRD0007,10,282.12,0.2,West,Retail
ORD003991,2022-06-25,CUS00092,PRD0033,3,413.18,0.05,East,Retail
ORD003992,2024-07-18,CUS00088,PRD0036,2,503.89,0.15,East,Retail
ORD003993,2024-05-03,CUS00067,PRD0006,25,909.06,0.05,South,Wholesale
ORD003994,2023-08-14,CUS00192,PRD0026,33,723.08,0.1,West,Online
ORD003995,2024-09-11,CUS00088,PRD0029,50,116.2,0,North,Online
ORD003996,2024-02-07,CUS00095,PRD0039,30,923.71,0.15,North,Retail
ORD003997,2022-07-16,CUS00079,PRD0037,18,553.93,0.1,Central,Retail
ORD003998,2023-07-19,CUS00159,PRD0022,7,199.8,0.15,Central,Retail
ORD003999,2024-11-25,CUS00200,PRD0034,49,270.18,0.05,East,Direct
ORD004000,2024-02-16,CUS00200,PRD0018,28,748.14,0.1,East,Online
ORD004001,2025-06-08,CUS00068,PRD0031,21,533.71,0.1,South,Wholesale
ORD004002,2024-08-22,CUS00169,PRD0015,28,448.39,0.2,West,Online
ORD004003,2022-10-16,CUS00186,PRD0022,37,315.49,0.05,North,Wholesale
ORD004004,2024-04-09,CUS00178,PRD0050,4,199.3,0.15,South,Wholesale
ORD004005,2024-08-07,CUS00120,PRD0008,24,83.98,0.2,North,Online
ORD004006,2025-08-10,CUS00065,PRD0043,8,571.94,0.1,West,Direct
ORD004007,2023-05-08,CUS00170,PRD0015,40,397.25,0.1,North,Wholesale
ORD004008,2023-12-23,CUS00094,PRD0045,9,688.92,0.05,West,Wholesale
ORD004009,2023-07-08,CUS00166,PRD0026,15,607.9,0.1,West,Wholesale
ORD004010,2024-08-15,CUS00055,PRD0007,22,243.98,0.1,Central,Wholesale
ORD004011,2024-01-22,CUS00096,PRD0010,10,734.48,0.2,East,Online
ORD004012,2024-09-22,CUS00192,PRD0050,38,207.31,0.1,Central,Wholesale
ORD004013,2025-08-31,CUS00105,PRD0032,33,317.6,0,West,Online
ORD004014,2025-07-10,CUS00164,PRD0010,34,1082.22,0.1,North,Retail
ORD004015,2024-06-28,CUS00001,PRD0027,14,274.94,0.1,East,Online
ORD004016,2024-06-29,CUS00163,PRD0030,26,8.81,0.2,North,Wholesale
ORD004017,2024-09-28,CUS00185,PRD0047,43,131.01,0.2,South,Wholesale
ORD004018,2025-03-17,CUS00088,PRD0008,46,97.89,0.1,North,Retail
ORD004019,2022-03-17,CUS00032,PRD0032,24,460.11,0.15,West,Online
ORD004020,2022-02-09,CUS00020,PRD0013,25,980.94,0,West,Wholesale
ORD004021,2022-08-03,CUS00113,PRD0040,43,135.07,0,North,Direct
ORD004022,2025-03-22,CUS00009,PRD0030,42,12.85,0.1,West,Direct
ORD004023,2023-10-05,CUS00175,PRD0045,34,717.62,0.1,North,Direct
ORD004024,2025-03-30,CUS00200,PRD0046,48,551.9,0.1,South,Direct
ORD004025,2023-02-10,CUS00110,PRD0029,16,103.72,0.1,West,Retail
ORD004026,2025-05-02,CUS00105,PRD0024,23,1168.38,0.2,North,Direct
ORD004027,2025-01-07,CUS00055,PRD0004,9,456.92,0.2,East,Online
ORD004028,2023-02-02,CUS00157,PRD0014,23,213.85,0,North,Online
ORD004029,2023-09-27,CUS00043,PRD0018,39,610.7,0.15,West,Wholesale
ORD004030,2023-10-05,CUS00123,PRD0040,26,97.01,0.05,Central,Direct
ORD004031,2024-12-01,CUS00006,PRD0029,5,132.44,0.1,South,Online
ORD004032,2024-01-16,CUS00199,PRD0043,30,574.19,0.05,West,Wholesale
ORD004033,2024-11-17,CUS00045,PRD0036,25,748.67,0,East,Retail
ORD004034,2025-04-25,CUS00068,PRD0043,47,788.35,0.15,North,Retail
ORD004035,2024-05-28,CUS00150,PRD0033,34,573.5,0.15,North,Online
ORD004036,2022-06-04,CUS00068,PRD0009,13,630.13,0.05,South,Wholesale
ORD004037,2025-04-14,CUS00126,PRD0011,6,933.61,0,Central,Retail
ORD004038,2023-10-15,CUS00116,PRD0022,20,306.68,0.15,East,Wholesale
ORD004039,2023-01-06,CUS00096,PRD0025,45,905.74,0.05,East,Wholesale
ORD004040,2022-07-19,CUS00198,PRD0019,-1,969.16,0.2,Central,Wholesale
ORD004041,2024-11-12,CUS00005,PRD0006,29,562.53,0.05,East,Retail
ORD004042,2022-07-25,CUS00177,PRD0004,42,374.53,0.2,Central,Retail
ORD004043,2024-11-16,CUS00078,PRD0029,-1,137.83,0.15,North,Wholesale
ORD004044,2025-10-05,CUS00035,PRD0032,17,460.18,0.15,South,Online
ORD004045,2023-02-11,CUS00063,PRD0005,34,175.67,0.05,East,Wholesale
ORD004046,2024-06-26,CUS00044,PRD0004,8,604.51,0.05,Central,Retail
ORD004047,2024-09-13,CUS00200,PRD0025,1,460.56,0.2,West,Wholesale
ORD004048,2022-01-22,CUS00108,PRD0030,3,15.73,0.2,West,Direct
ORD004049,2024-02-12,CUS00037,PRD0007,16,351.06,0.15,Central,Wholesale
ORD004050,2025-11-12,CUS00017,PRD0001,42,680.2,0.15,West,Retail
ORD004051,2025-01-22,CUS00135,PRD0007,3,263.53,0.1,Central,Direct
ORD004052,2024-10-23,CUS00100,PRD0036,20,419.16,0,Central,Retail
ORD004053,2024-03-03,CUS00077,PRD0003,43,30.97,0.05,East,Direct
ORD004054,2022-08-12,CUS00151,PRD0017,30,385.5,0.1,Central,Online
ORD004055,2025-06-01,CUS00175,PRD0026,46,495.6,0.05,North,Direct
ORD004056,2025-03-02,CUS00185,PRD0017,37,430.96,0,West,Online
ORD004057,2025-12-15,CUS00153,PRD0015,22,287.18,0,West,Online
ORD004058,2025-02-18,CUS00147,PRD0008,48,97.65,0.1,North,Retail
ORD004059,2024-03-12,CUS00119,PRD0026,10,989.33,0.2,North,Direct
ORD004060,2022-05-18,CUS00154,PRD0018,22,602.79,0.05,South,Direct
ORD004061,2024-04-02,CUS00001,PRD0047,22,-99.99,0.05,South,Retail
ORD004062,2025-02-01,CUS00182,PRD0008,48,89.12,0,Central,Direct
ORD004063,2022-10-17,CUS00155,PRD0024,33,1112.29,0,South,Retail
ORD004064,2024-10-28,CUS00077,PRD0050,35,248.78,0.05,South,Online
ORD004065,2023-10-31,CUS00022,PRD0001,29,643.95,0.05,West,Wholesale
ORD004066,2023-03-22,CUS00198,PRD0022,25,325.84,0.2,East,Online
ORD004067,2023-09-16,CUS00013,PRD0002,48,864.34,0,North,Retail
ORD004068,2023-11-08,CUS00095,PRD0035,6,557.51,0.2,Central,Direct
ORD004069,2025-05-19,CUS00117,PRD0037,15,519.53,0.1,North,Direct
ORD004070,2023-01-29,CUS00009,PRD0032,32,248.23,0,East,Direct
ORD004071,2023-09-14,CUS00019,PRD0033,4,441.26,0.2,South,Wholesale
ORD004072,2024-03-14,CUS00065,PRD0045,22,615.96,0,Central,Retail
ORD004073,2023-10-19,CUS00054,PRD0049,36,413.7,0.2,South,Direct
ORD004074,2024-07-17,CUS00196,PRD0025,8,730.24,0.2,West,Direct
ORD004075,2022-01-20,CUS00100,PRD0030,28,15.37,0,East,Retail
ORD004076,2024-07-20,CUS00174,PRD0020,42,177.51,0.2,South,Online
ORD004077,2022-04-02,CUS00059,PRD0041,49,33.77,0.05,South,Retail
ORD004078,2023-11-14,CUS00194,PRD0017,27,376.83,0.15,West,Wholesale
ORD004079,2025-01-16,CUS00072,PRD0022,1,183.93,0.1,Central,Online
ORD004080,2022-08-28,CUS00139,PRD0038,29,741.15,0.05,North,Wholesale
ORD004081,2022-11-29,CUS00124,PRD0025,22,464.56,0.1,North,Direct
ORD004082,2025-04-02,CUS00184,PRD0039,38,1101.33,0.1,East,Direct
ORD004083,2022-04-15,CUS00124,PRD0027,7,442.39,0,Central,Direct
ORD004084,2023-08-17,CUS00173,PRD0026,29,634.8,0.1,East,Direct
ORD004085,2024-07-22,CUS00039,PRD0022,33,244.98,0.2,South,Direct
ORD004086,2023-11-23,CUS00069,PRD0044,19,278.5,0.2,North,Retail
ORD004087,2025-11-04,CUS00098,PRD0038,33,564.07,0.1,Central,Wholesale
ORD004088,2025-04-23,CUS00187,PRD0048,28,363.19,0.15,Central,Retail
ORD004089,2023-03-24,CUS00133,PRD0042,27,18.26,0,South,Direct
ORD004090,2024-06-21,CUS00117,PRD0036,-1,603.23,0.15,West,Wholesale
ORD004091,2025-03-12,CUS00145,PRD0030,42,8.28,0.05,West,Retail
ORD004092,2023-01-12,CUS00191,PRD0025,30,564.75,0.2,West,Online
ORD004093,2023-05-04,CUS00092,PRD0043,4,1006.48,0.15,North,Retail
ORD004094,2025-09-15,CUS00009,PRD0036,12,655.27,0.05,West,Retail
ORD004095,2025-11-02,CUS00199,PRD0019,15,590.01,0.05,South,Online
ORD004096,2023-06-01,CUS00072,PRD0010,38,720.49,0.05,West,Online
ORD004097,2025-03-05,CUS00067,PRD0026,2,896.89,0.15,South,Online
ORD004098,2023-01-26,CUS00088,PRD0026,42,792.4,0.05,West,Direct
ORD004099,2022-07-05,CUS00035,PRD0021,39,728.75,0.1,Central,Wholesale
ORD004100,2024-02-23,CUS00068,PRD0016,4,492.22,0,East,Wholesale
ORD004101,2023-05-18,CUS00028,PRD0019,50,763.11,0.1,North,Online
ORD004102,2022-10-21,CUS00136,PRD0017,23,273.19,0.1,North,Wholesale
ORD004103,2022-09-28,CUS00094,PRD0016,27,664.54,0.1,East,Online
ORD004104,2024-12-21,CUS00164,PRD0031,28,838.81,0.2,West,Direct
ORD004105,2025-04-23,CUS00034,PRD0002,3,769.53,0.05,South,Online
ORD004106,2022-07-10,CUS00160,PRD0016,31,634.18,0,East,Direct
ORD004107,2025-09-17,CUS00034,PRD0027,38,465.22,0.2,Central,Direct
ORD004108,2024-11-29,CUS00128,PRD0037,31,500.94,0.05,South,Online
ORD004109,2024-01-12,CUS00105,PRD0017,20,432.3,0.2,South,Online
ORD004110,2023-09-27,CUS00077,PRD0031,37,1042.01,0.15,North,Direct
ORD004111,2025-01-14,CUS00143,PRD0001,49,559.89,0.05,Central,Online
ORD004112,2025-12-07,CUS00011,PRD0031,21,525.64,0,South,Direct
ORD004113,2022-02-13,CUS00038,PRD0020,6,179.48,0.05,South,Online
ORD004114,2023-09-02,CUS00094,PRD0006,32,814.55,0.1,East,Online
ORD004115,2022-10-09,CUS00169,PRD0026,32,618.67,0.2,North,Online
ORD004116,2023-10-17,CUS00167,PRD0018,9,729.38,0.15,North,Online
ORD004117,2024-07-05,CUS00065,PRD0023,44,639.28,0.2,East,Retail
ORD004118,2022-04-24,CUS00124,PRD0004,47,382.41,0.15,Central,Wholesale
ORD004119,2022-01-28,CUS00147,PRD0019,13,869.72,0.05,East,Direct
ORD004120,2023-03-19,CUS00102,PRD0010,45,1154.78,0.2,Central,Online
ORD004121,2023-11-19,CUS00115,PRD0028,6,431.85,0.1,Central,Retail
ORD004122,2023-07-03,CUS00190,PRD0015,32,248.67,0,Central,Wholesale
ORD004123,2022-01-15,CUS00025,PRD0033,40,522.06,0.15,East,Online
ORD004124,2025-06-01,CUS00124,PRD0047,28,70.94,0.15,South,Online
ORD004125,2022-09-25,CUS00012,PRD0040,5,88.77,0.2,North,Retail
ORD004126,2023-05-03,CUS00059,PRD0036,23,709.9,0.05,South,Direct
ORD004127,2024-09-03,CUS00150,PRD0001,37,848.6,0.05,East,Retail
ORD004128,2025-07-17,CUS00096,PRD0038,22,1107.33,0.2,East,Online
ORD004129,2025-08-15,CUS00114,PRD0005,14,200.64,0.2,North,Wholesale
ORD004130,2023-11-16,CUS00118,PRD0039,2,703.77,0.15,East,Online
ORD004131,2024-08-15,CUS00061,PRD0020,20,261.47,0.2,Central,Direct
ORD004132,2022-06-13,CUS00133,PRD0011,23,706.92,0.2,Central,Retail
ORD004133,2024-08-20,CUS00187,PRD0045,20,468.75,0.2,West,Retail
ORD004134,2024-09-10,CUS00044,PRD0049,28,490.57,0.15,East,Wholesale
ORD004135,2023-09-16,CUS00160,PRD0013,13,998.15,0.1,West,Direct
ORD004136,2024-09-02,CUS00029,PRD0011,25,824.75,0.1,East,Direct
ORD004137,2024-11-27,CUS00174,PRD0049,20,434.0,0.05,North,Retail
ORD004138,2023-07-08,CUS00137,PRD0040,4,155.15,0.05,North,Wholesale
ORD004139,2022-04-14,CUS00161,PRD0009,38,480.35,0.15,North,Online
ORD004140,2024-05-08,CUS00179,PRD0037,39,418.79,0,East,Direct
ORD004141,2022-12-10,CUS00104,PRD0015,9,329.39,0.1,West,Retail
ORD004142,2022-03-09,CUS00057,PRD0009,39,509.16,0.05,West,Retail
ORD004143,2025-07-13,CUS00016,PRD0004,6,503.68,0.1,North,Wholesale
ORD004144,2024-07-31,CUS00048,PRD0010,7,879.35,0,South,Direct
ORD004145,2023-11-04,CUS00108,PRD0020,17,261.0,0.15,Central,Online
ORD004146,2022-09-15,CUS00157,PRD0001,34,753.21,0.1,South,Retail
ORD004147,2024-07-07,CUS00079,PRD0022,48,271.43,0.1,South,Retail
ORD004148,2025-06-16,CUS00107,PRD0037,16,505.86,0.1,West,Direct
ORD004149,2023-05-26,CUS00153,PRD0031,6,974.88,0.1,North,Retail
ORD004150,2024-08-10,CUS00187,PRD0011,11,731.66,0.1,South,Direct
ORD004151,2022-10-21,CUS00155,PRD0021,47,399.87,0.05,Central,Online
ORD004152,2024-06-04,CUS00077,PRD0037,41,332.57,0,West,Direct
ORD004153,2023-09-09,CUS00038,PRD0005,42,265.22,0.1,West,Direct
ORD004154,2023-10-14,CUS00067,PRD0016,46,618.18,0.1,North,Wholesale
ORD004155,2025-06-22,CUS00127,PRD0012,8,719.44,0.15,Central,Retail
ORD004156,2024-06-26,CUS00094,PRD0047,4,112.15,0.15,East,Retail
ORD004157,2024-03-30,CUS00151,PRD0040,15,94.45,0.2,North,Wholesale
ORD004158,2023-01-11,CUS00177,PRD0021,48,760.93,0.2,East,Retail
ORD004159,2023-11-16,CUS00117,PRD0033,45,446.68,0.05,South,Retail
ORD004160,2022-02-10,CUS00124,PRD0033,15,327.88,0.05,South,Wholesale
ORD004161,2022-04-14,CUS00047,PRD0022,44,207.33,0.05,South,Direct
ORD004162,2023-08-24,CUS00195,PRD0020,12,145.76,0.05,West,Wholesale
